3407	Which is right?	If you see anybody I know at the party, please give $Blankspace$ my best wishes.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$them
3408	Which is right?	It's embarrassing when somebody tells you $Blankspace$ name and then you can't remember it.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$their
3417	Which is right?	We had to walk home because there were $Blankspace$ taxis.	no$MCQ$	any$MCQ$	$FIB$no
3418	Which is right?	We had to walk home because there weren't $Blankspace$ taxis.	no$MCQ$	any$MCQ$	$FIB$any
3419	Which is right?	The two books are exactly the same. There isn't $Blankspace$ difference.	no$MCQ$	any$MCQ$	$FIB$any
3420	Which is right?	We worked all day with $Blankspace$ break for lunch.	no$MCQ$	any$MCQ$	$FIB$no
3421	Which is right?	I've applied for the job, but I have $Blankspace$ chance of getting it.	no$MCQ$	any$MCQ$	$FIB$no
3422	Which is right?	Everything is fine so far. There haven't been $Blankspace$ problems.	no$MCQ$	any$MCQ$	$FIB$any
3423	Which is right?	I don't feel like doing anything right now. I've got $Blankspace$ energy.	no$MCQ$	any$MCQ$	$FIB$no
3424	Which is right?	The reservoir was empty. There wasn't $Blankspace$ water in it.	no$MCQ$	any$MCQ$	$FIB$any
3425	Which is right?	A: I don't have $Blankspace$ money.<br />B: That's all right. I can lend you some.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$any
3426	Which is right?	A: How much sugar shall I put in your coffee?<br />B: $Blankspace$. I don't take sugar in coffee.	no$MCQ$	any$MCQ$	none$MCQ$	No$MCQ$	Any$MCQ$	None$MCQ$	$FIB$None
3427	Which is right?	A: How can we cross the river?<br />B: We can't. There's $Blankspace$ bridge.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$no
3428	Which is right?	A: Did you take any pictures at the wedding?<br />B: A few, but $Blankspace$ of them were very good.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$none
3429	Which is right?	A: Did you take any pictures at the wedding?<br />B: No, I didn't take $Blankspace$.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$any
3430	Which is right?	A: It was a stupid thing to do.<br />B: Yes, $Blankspace$ intelligent person would do such a thing.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$no
3431	Which is right?	A: Who are the people in this picture?<br />B: I don't know. I've never seen $Blankspace$ of them before.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$any
3432	Which is right?	A: Why did you cancel the party?<br />B: Because $Blankspace$ of the people we invited were able to come.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$none
3433	Which is right?	A: Do you know when Chris will be back?<br />B: I'm sorry. I have $Blankspace$ idea.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$no
3434	Which is right?	A: I don't like $Blankspace$ of this furniture.<br />B: I don't either. It's horrible.	no$MCQ$	any$MCQ$	none$MCQ$	$FIB$any
3441	Which is right?	I don't want $Blankspace$ to drink. I'm not thirsty.	anything$MCQ$	nothing$MCQ$	$FIB$anything
3442	Which is right?	The bus was completely empty. There was $Blankspace$ on it.	anyone$MCQ$	no-one$MCQ$	$FIB$no-one
3443	Which is right?	A: Where did you go for your holidays?<br />B: $Blankspace$. I didn't go away.	Anywhere$MCQ$	Nowhere$MCQ$	$FIB$Nowhere
3444	Which is right?	I went shopping, but I didn't buy $Blankspace$.	anything$MCQ$	nothing$MCQ$	$FIB$anything
3445	Which is right?	The town is the same as it was years ago. $Blankspace$ has changed.	Anything$MCQ$	Nothing$MCQ$	$FIB$Nothing
3446	Which is right?	Have you seen my watch? I can't find it $Blankspace$.	anywhere$MCQ$	nowhere$MCQ$	$FIB$anywhere
3447	Which is right?	A: What do you want?<br />B: $Blankspace$. I don't want $Blankspace$.	Anything$MCQ$	Nothing$MCQ$	anything$MCQ$	nothing$MCQ$	$FIB$Nothing	$FIB$anything
3448	Which is right?	There was complete silence in the room. $Blankspace$ said $Blankspace$.	Anybody$MCQ$	anything$MCQ$	Nobody$MCQ$	nothing$MCQ$	$FIB$Nobody	$FIB$anything
3449	Which is right?	Nobody had $Blankspace$ own room. Everybody had to share.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$their
3450	Which is right?	A: No-one saw you, did $Blankspace$?<br />B: No, I don't think so.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$they
3451	Which is right?	Nobody believed me when I told $Blankspace$ what had happened.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$them
3452	Which is right?	Nobody complained. No-one was prepared to say what $Blankspace$ really thought.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$they
3453	Which is right?	The company is being reorganised, but it is hoped that nobody will lose $Blankspace$ jobs.	they$MCQ$	them$MCQ$	their$MCQ$	$FIB$their
3454	Which is right?	I'll try and answer $Blankspace$ questions you ask.	any$MCQ$	no$MCQ$	$FIB$any
3455	Which is right?	I'm not sure what I'll do this weekend. I have $Blankspace$ plans yet.	any$MCQ$	no$MCQ$	$FIB$no
3456	Which is right?	My job is very easy. $Blankspace$ could do it.	Anyone$MCQ$	No-one$MCQ$	$FIB$Anyone
3457	Which is right?	I looked out of the window, but I couldn't see $Blankspace$.	anybody$MCQ$	nobody$MCQ$	$FIB$anybody
3458	Which is right?	The accident looked bad, but fortunately $Blankspace$ was injured.	anybody$MCQ$	nobody$MCQ$	$FIB$nobody
3459	Which is right?	There are so many possibilities. $Blankspace$ could happen.	Anything$MCQ$	Nothing$MCQ$	$FIB$Anything
3460	Which is right?	Let's go away. We can go $Blankspace$ you like.	anywhere$MCQ$	nowhere$MCQ$	$FIB$anywhere
3461	Which is right?	The box is empty. There's $Blankspace$ in it.	anything$MCQ$	nothing$MCQ$	$FIB$nothing
3462	Which is right?	You can call me $Blankspace$ time between 9 and 12.	any$MCQ$	no$MCQ$	$FIB$any
3463	Which is right?	I don't know $Blankspace$ about economics.	anything$MCQ$	nothing$MCQ$	$FIB$anything
3464	Which is right?	The room was completely empty. There wasn't $Blankspace$ furniture.	any$MCQ$	no$MCQ$	$FIB$any
3465	Which is right?	The room was completely empty. There was $Blankspace$ furniture.	any$MCQ$	no$MCQ$	$FIB$no
3466	Which is right?	A: Who are you waiting for?<br />B: $Blankspace$. I'm just standing here.	Anyone$MCQ$	No-one$MCQ$	$FIB$No-one
3467	Which is right?	A: Who are you waiting for?<br />B: I'm not waiting for $Blankspace$.	anyone$MCQ$	no-one$MCQ$	$FIB$anyone
3499	Which is right?	Anna is very busy these days. She has $Blankspace$ free time.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$little
3500	Which is right?	A: Did you take $Blankspace$ pictures at the wedding?<br />B: Yes, lots.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$many
3501	Which is right?	I'm not busy today. I don't have $Blankspace$ to do.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$much
3502	Which is right?	This is a modern city. There are $Blankspace$ old buildings.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$few
3503	Which is right?	The weather has been very dry recently. We've had $Blankspace$ rain.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$little
3504	Which is right?	I don't know London very well. I haven't been there for $Blankspace$ years.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$many
3505	Which is right?	The two cars are similar. There is $Blankspace$ difference between them.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$little
3506	Which is right?	I haven't lived here long. I don't know $Blankspace$ people here.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$many
3507	Which is right?	It's a wonderful place to live. There are $Blankspace$ better places to be.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$few
3508	Which is right?	It's a very small office. There isn't $Blankspace$ space.	much$MCQ$	many$MCQ$	little$MCQ$	few$MCQ$	$FIB$much
3515	Which is right?	Listen carefully. I'm going to give you $Blankspace$ advice.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$a little
3516	Which is right?	Do you mind if I ask you $Blankspace$ questions?	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$a few
3517	Which is right?	This is not a very interesting city, so $Blankspace$ tourists visit.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$few
3518	Which is right?	I don't think Amy would be a good teacher. She has $Blankspace$ patience.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$little
3519	Which is right?	This is a boring place to live. There's $Blankspace$ to do.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$little
3520	Which is right?	I know Hong Kong quite well. I've been there $Blankspace$ times.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$a few
3521	Which is right?	A: Would you like milk in your coffee?<br />B: Yes, $Blankspace$.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$a little
3522	Which is right?	There was $Blankspace$ traffic, so the journey didn't take long.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$little
3523	Which is right?	It was a surprise that he won the match. $Blankspace$ people expected him to win.	Little$MCQ$	A little$MCQ$	Few$MCQ$	A few$MCQ$	$FIB$Few
3524	Which is right?	I wonder how Sam is. I haven't seen him for $Blankspace$ months.	little$MCQ$	a little$MCQ$	few$MCQ$	a few$MCQ$	$FIB$a few
3525	Which is right?	I put some salt in the water, but $Blankspace$.	only little$MCQ$	only a little$MCQ$	only few$MCQ$	only a few$MCQ$	$FIB$only a little
3526	Which is right?	There were $Blankspace$ people at the meeting.	only little$MCQ$	only a little$MCQ$	only few$MCQ$	only a few$MCQ$	$FIB$only a few
3527	Which is right?	$Blankspace$	Some films are very violent.$MCQ$	Some of films are very violent.$MCQ$	$FIB$Some films are very violent.
3528	Which is right?	$Blankspace$	Some my friends can't come to the party.$MCQ$	Some of my friends can't come to the party.$MCQ$	$FIB$Some of my friends can't come to the party.
3529	Which is right?	$Blankspace$	Do you want any these magazines?$MCQ$	Do you want any of these magazines?$MCQ$	$FIB$Do you want any of these magazines?
3530	Which is right?	$Blankspace$	Many people drive too fast.$MCQ$	Many of people drive too fast.$MCQ$	$FIB$Many people drive too fast.
3531	Which is right?	$Blankspace$	Kate has lived in London most her life.$MCQ$	Kate has lived in London most of her life.$MCQ$	$FIB$Kate has lived in London most of her life.
3532	Which is right?	$Blankspace$	Most days I get up before 7 o'clock.$MCQ$	Most of days I get up before 7 o'clock.$MCQ$	$FIB$Most days I get up before 7 o'clock.
3533	Which is right?	$Blankspace$	I was sick yesterday. I spent most of day in bed.$MCQ$	I was sick yesterday. I spent most of the day in bed.$MCQ$	$FIB$I was sick yesterday. I spent most of the day in bed.
3534	Which is right?	$Blankspace$	Can I have a little sugar in my coffee?$MCQ$	Can I have a little of sugar in my coffee?$MCQ$	$FIB$Can I have a little sugar in my coffee?
3535	Which is right?	$Blankspace$	I think some people watch too much TV.$MCQ$	I think some of people watch too much TV.$MCQ$	$FIB$I think some people watch too much TV.
3536	Which is right?	$Blankspace$	I've read a few these books, but not all of them.$MCQ$	I've read a few of these books, but not all of them.$MCQ$	$FIB$I've read a few of these books, but not all of them.
3537	Which is right?	$Blankspace$	Last year we spent a few days in London.$MCQ$	Last year we spent a few of days in London.$MCQ$	$FIB$Last year we spent a few days in London.
3538	Which is right?	$Blankspace$	Most tourists don't come to this part of the town.$MCQ$	Most of tourists don't come to this part of the town.$MCQ$	$FIB$Most tourists don't come to this part of the town.
3547	Which is right?	Joe doesn't like museums. He says $Blankspace$ are boring.	all of museums$MCQ$	all museums$MCQ$	all the museums$MCQ$	$FIB$all museums
3548	Which is right?	Katherine has lived in Chicago $Blankspace$.	all her life$MCQ$	all the life$MCQ$	all of life$MCQ$	$FIB$all her life
3549	Which is right?	I had no appetite. I could only eat $Blankspace$.	half of dinner$MCQ$	the half of my dinner$MCQ$	half my dinner$MCQ$	$FIB$half my dinner
3550	Which is right?	We lost the game. $Blankspace$ on our team played well.	None the players$MCQ$	None of players$MCQ$	None of the players$MCQ$	$FIB$None of the players
3551	Which is right?	Not $Blankspace$ can fly. For example, the penguin cannot fly.	all birds$MCQ$	all the birds$MCQ$	all of the birds$MCQ$	$FIB$all birds
3552	Which is right?	The test was hard. I could only answer $Blankspace$.	half of questions$MCQ$	half the questions$MCQ$	half questions$MCQ$	$FIB$half the questions
3553	Which is right?	I went to the cinema by myself. $Blankspace$ wanted to come.	None of my friend$MCQ$	None of my friends$MCQ$	None my friends$MCQ$	$FIB$None of my friends
3554	Which is right?	A: Did you spend $Blankspace$ I gave you?<br />B: No, there's some left.	all money$MCQ$	all of money$MCQ$	all of the money$MCQ$	$FIB$all of the money
3562	Which is right?	A: What day is it today, the 18th or 19th?<br />B: $Blankspace$. It's the 20th.	Both$MCQ$	Neither$MCQ$	Either$MCQ$	$FIB$Neither
3563	Which is right?	A: Where did you go on your trip, Korea or Japan?<br />B: We went to $Blankspace$. A week in Korea and a week in Japan.	both$MCQ$	neither$MCQ$	either$MCQ$	$FIB$both
3564	Which is right?	A: Shall we sit in the corner or by the window?<br />B: $Blankspace$. I don't mind.	Both$MCQ$	Neither$MCQ$	Either$MCQ$	$FIB$Either
3565	Which is right?	A: Where's Lisa? Is she at work or at home?<br />B: $Blankspace$. She's away on holiday.	Both$MCQ$	Neither$MCQ$	Either$MCQ$	$FIB$Neither
3566	Which is right?	A: What did you do today? Did you go to the museum or go shopping?<br />B: We didn't do $Blankspace$. We didn't go out.	both$MCQ$	neither$MCQ$	either$MCQ$	$FIB$either
3567	Which is right?	A: Is it true that Kate speaks Spanish and Arabic?<br />B: Yes, she speaks $Blankspace$ fluently.	both$MCQ$	neither$MCQ$	either$MCQ$	$FIB$both
3574	Which is right?	Anna was born in London, $Blankspace$	but neither of parents is British.$MCQ$	but neither of her parents is British.$MCQ$	$FIB$but neither of her parents is British.
3575	Which is right?	Tom told me about two films he'd seen. $Blankspace$	I hadn't heard of either of them.$MCQ$	I hadn't heard of neither of them.$MCQ$	$FIB$I hadn't heard of either of them.
3576	Which is right?	$Blankspace$	I like both of shirts. \nWhich one shall I wear?$MCQ$	I like both of these shirts. Which one shall I wear?$MCQ$	$FIB$I like both of these shirts. Which one shall I wear?
3577	Which is right?	Sarah and I aren't very good at tennis. $Blankspace$	Neither of us is a good player.$MCQ$	Either of us is a good player.$MCQ$	$FIB$Neither of us is a good player.
3578	Which is right?	My brother is working, $Blankspace$	but both my sisters are still at school.$MCQ$	but both of sisters are still at school.$MCQ$	$FIB$but both my sisters are still at school.
3579	Which is right?	I know Sam and Chris. $Blankspace$	I was at school with either of them.$MCQ$	I was at school with both of them.$MCQ$	$FIB$I was at school with both of them.
3596	Which is right?	It was a great party. $Blankspace$ had a great time.	Everyone$MCQ$	All$MCQ$	$FIB$Everyone
3597	Which is right?	There were 30 people in the group. $Blankspace$ were students.	Everybody of them$MCQ$	All of them$MCQ$	$FIB$All of them
3598	Which is right?	When the fire alarm rang, $Blankspace$ left the building immediately.	everyone$MCQ$	all$MCQ$	$FIB$everyone
3599	Which is right?	Nobody in our class failed the exam. $Blankspace$ passed.	Everybody of us$MCQ$	All of us$MCQ$	$FIB$All of us
3600	Which is right?	Nobody in our class failed the exam. $Blankspace$ passed.	Everybody$MCQ$	All$MCQ$	$FIB$Everybody
3601	Which is right?	Can we begin? $Blankspace$ ready?	Is everyone$MCQ$	Are all$MCQ$	$FIB$Is everyone
3602	Which is right?	$Blankspace$ are going out tonight.	Everybody of my friends$MCQ$	All my friends$MCQ$	$FIB$All my friends
3603	Which is right?	$Blankspace$ faults. Nobody is perfect.	Everybody has their$MCQ$	All have their$MCQ$	$FIB$Everybody has their
3604	Which is right?	Nothing has changed. $Blankspace$ is the same as it was.	All$MCQ$	Everything$MCQ$	$FIB$Everything
3605	Which is right?	You think too much about money. Money isn't $Blankspace$.	All$MCQ$	Everything$MCQ$	all$MCQ$	everything$MCQ$	$FIB$everything
3606	Which is right?	I didn't have much money with me. $Blankspace$ I had was ten pounds.	All$MCQ$	Everything$MCQ$	$FIB$All
3607	Which is right?	Why are you so lazy? You can't expect me to do $Blankspace$ for you.	All$MCQ$	Everything$MCQ$	all$MCQ$	everything$MCQ$	$FIB$everything
3608	Which is right?	Sarah didn't say where she was going. $Blankspace$ she said was that she was going away.	All$MCQ$	Everything$MCQ$	$FIB$All
3609	Which is right?	I'm really tired. $Blankspace$ I want to do is sleep.	All$MCQ$	Everything$MCQ$	$FIB$All
3616	Which is right?	I'm tired. I started at 7.30 and I've been working $Blankspace$.	all day$MCQ$	every day$MCQ$	whole day$MCQ$	$FIB$all day
3617	Which is right?	Tom is ill. He has some medicine, which he has to take $Blankspace$.	all four hours$MCQ$	every four hours$MCQ$	all four hour$MCQ$	$FIB$every four hours
3618	Which is right?	We went on holiday for a week and it rained $Blankspace$.	all day$MCQ$	all days$MCQ$	every day$MCQ$	$FIB$every day
3619	Which is right?	We live near a busy airport. A plane flies over our house $Blankspace$.	every five minutes$MCQ$	all five minutes$MCQ$	every five minute$MCQ$	$FIB$every five minutes
3620	Which is right?	We went on holiday for a week and it rained $Blankspace$.	all the week$MCQ$	the whole week$MCQ$	whole week$MCQ$	$FIB$the whole week
3621	Which is right?	The Olympic Games take place $Blankspace$.	all four years$MCQ$	every four year$MCQ$	every four years$MCQ$	$FIB$every four years
3622	Which is right?	$Blankspace$ I see you, you look different.	All the time$MCQ$	Every time$MCQ$	All times$MCQ$	$FIB$Every time
3623	Which is right?	I don't like the weather here. It rains $Blankspace$.	whole time$MCQ$	every time$MCQ$	all the time$MCQ$	$FIB$all the time
3624	Which is right?	I think $Blankspace$ should learn another language.	all$MCQ$	everybody$MCQ$	all people$MCQ$	$FIB$everybody
3625	Which is right?	We'd had nothing to eat. $Blankspace$ of us were hungry.	All$MCQ$	Everybody$MCQ$	Every$MCQ$	$FIB$All
3626	Which is right?	We don't see each other very often – about $Blankspace$.	all six months$MCQ$	all of six months$MCQ$	every six months$MCQ$	$FIB$every six months
3627	Which is right?	When I was on holiday, $Blankspace$ was stolen.	my whole luggage$MCQ$	all my luggage$MCQ$	all luggage$MCQ$	$FIB$all my luggage
3628	Which is right?	It was a terrible fire. $Blankspace$ was destroyed.	All building$MCQ$	Whole building$MCQ$	The whole building$MCQ$	$FIB$The whole building
3629	Which is right?	I've been looking for you $Blankspace$. Where have you been?	all morning$MCQ$	all of morning$MCQ$	whole morning$MCQ$	$FIB$all morning
3630	Which is right?	Sue works $Blankspace$ except Sunday.	all day$MCQ$	every day$MCQ$	all days$MCQ$	$FIB$every day
3631	Which is right?	Have we eaten $Blankspace$? Isn't there any left?	whole rice$MCQ$	the whole rice$MCQ$	all the rice$MCQ$	$FIB$all the rice
3632	Which is right?	$Blankspace$ parent worries about their children.	Each of$MCQ$	Every$MCQ$	Every of$MCQ$	$FIB$Every
3633	Which is right?	In tennis, there are two or four players. $Blankspace$ has a racket.	Each player$MCQ$	Each of players$MCQ$	Every player$MCQ$	$FIB$Each player
3634	Which is right?	Nicola plays volleyball $Blankspace$ Thursday evening.	each$MCQ$	each of$MCQ$	every$MCQ$	$FIB$every
3635	Which is right?	I understood most of what was said, but not $Blankspace$.	each of words$MCQ$	every word$MCQ$	every one$MCQ$	$FIB$every word
3636	Which is right?	The book is divided into five parts, and $Blankspace$ has three sections.	each of these$MCQ$	each these$MCQ$	every$MCQ$	$FIB$each of these
3637	Which is right?	I called the office two or three times, but $Blankspace$ it was closed.	each time$MCQ$	each of times$MCQ$	every time$MCQ$	$FIB$each time
3638	Which is right?	Car seat belts save lives. $Blankspace$ should wear one.	Each driver$MCQ$	Every one of drivers$MCQ$	Every driver$MCQ$	$FIB$Every driver
3639	Which is right?	A friend of mine has three children. I always give $Blankspace$ a present at Christmas.	each them$MCQ$	each of them$MCQ$	every one of them$MCQ$	$FIB$each of them
3640	Which is right?	In this game $Blankspace$ player has three cards.	each$MCQ$	every$MCQ$	$FIB$each
3641	Which is right?	I'd like to visit $Blankspace$ country in the world.	each$MCQ$	every$MCQ$	$FIB$every
3642	Which is right?	$Blankspace$ side of a square is the same length.	each$MCQ$	every$MCQ$	Each$MCQ$	Every$MCQ$	$FIB$Each
3643	Which is right?	$Blankspace$ seat in the theatre was taken.	each$MCQ$	every$MCQ$	Each$MCQ$	Every$MCQ$	$FIB$Every
3644	Which is right?	There are six apartments in the building.<br />$Blankspace$ apartment has a balcony.	each$MCQ$	every$MCQ$	Each$MCQ$	Every$MCQ$	$FIB$Each
3645	Which is right?	There's a train to London $Blankspace$ hour.	each$MCQ$	every$MCQ$	$FIB$every
3646	Which is right?	She was wearing four rings, one on $Blankspace$ finger.	each$MCQ$	every$MCQ$	$FIB$each
3647	Which is right?	Our football team won $Blankspace$ game last season.	each$MCQ$	every$MCQ$	$FIB$every
3653	Which is right?	As soon as $Blankspace$ had arrived, we began the meeting.	everyone$MCQ$	every one$MCQ$	$FIB$everyone
3654	Which is right?	I asked her lots of questions and she answered $Blankspace$ correctly.	everyone$MCQ$	every one$MCQ$	$FIB$every one
3655	Which is right?	Amy is very popular. $Blankspace$ likes her.	everyone$MCQ$	every one$MCQ$	Everyone$MCQ$	Every one$MCQ$	$FIB$Everyone
3656	Which is right?	These houses all look the same at first, but $Blankspace$ is slightly different.	everyone$MCQ$	every one$MCQ$	$FIB$every one
3657	Which is right?	I dropped a tray of glasses. Unfortunately $Blankspace$ broke.	everyone$MCQ$	every one$MCQ$	$FIB$every one
3658	Which is right?	I remember school very clearly. I remember $Blankspace$ in my class.	everyone$MCQ$	every one$MCQ$	$FIB$everyone
3677	Which is right?	The waiter $Blankspace$ served us in the restaurant was impolite and impatient.	he$MCQ$	who$MCQ$	which$MCQ$	$FIB$who
3678	Which is right?	Three men were arrested, but $Blankspace$ have now been released.	they$MCQ$	who$MCQ$	that$MCQ$	$FIB$they
3679	Which is right?	There's a shop at the end of the road $Blankspace$ sells everything.	it$MCQ$	who$MCQ$	that$MCQ$	$FIB$that
3680	Which is right?	There's a shop at the end of the road. $Blankspace$ sells everything.	It$MCQ$	Who$MCQ$	Which$MCQ$	$FIB$It
3681	Which is right?	The police have arrested a man. They think $Blankspace$ stole my car.	he$MCQ$	who$MCQ$	which$MCQ$	$FIB$he
3682	Which is right?	The film is about a girl $Blankspace$ runs away from home.	she$MCQ$	who$MCQ$	which$MCQ$	$FIB$who
3683	Which is right?	The film is about a girl. $Blankspace$ runs away from home.	She$MCQ$	Who$MCQ$	Which$MCQ$	$FIB$She
3684	Which is right?	We passed a car $Blankspace$ had broken down by the side of the road.	it$MCQ$	who$MCQ$	that$MCQ$	$FIB$that
3685	Which is right?	We live in a world $Blankspace$ is changing all the time.	that$MCQ$	what$MCQ$	$FIB$that
3686	Which is right?	The machine $Blankspace$ broke down is now working again.	that$MCQ$	what$MCQ$	$FIB$that
3687	Which is right?	We don't yet know $Blankspace$ caused the accident.	that$MCQ$	what$MCQ$	$FIB$what
3688	Which is right?	Dan said some things about me $Blankspace$ were not true.	that$MCQ$	what$MCQ$	$FIB$that
3689	Which is right?	Gary apologised for $Blankspace$ happened.	that$MCQ$	what$MCQ$	$FIB$what
3690	Which is right?	What was the name of the horse $Blankspace$ won the race?	that$MCQ$	what$MCQ$	$FIB$that
3721	Which is right?	She gives her children $Blankspace$	everything they want.$MCQ$	everything what they want.$MCQ$	$FIB$everything they want.
3722	Which is right?	What happened? $Blankspace$	Tell me that you remember.$MCQ$	Tell me what you remember.$MCQ$	$FIB$Tell me what you remember.
3723	Which is right?	I won't be able to do much, $Blankspace$	but I'll do the best what I can.$MCQ$	but I'll do the best I can.$MCQ$	$FIB$but I'll do the best I can.
3724	Which is right?	I won't be able to do much, $Blankspace$	but I'll do what I can.$MCQ$	but I'll do that I can.$MCQ$	$FIB$but I'll do what I can.
3725	Which is right?	Why do you blame me for $Blankspace$	everything what goes wrong?$MCQ$	everything that goes wrong?$MCQ$	$FIB$everything that goes wrong?
3726	Which is right?	I don't trust him. I don't believe $Blankspace$	anything that he says.$MCQ$	anything what he says.$MCQ$	$FIB$anything that he says.
3732	Which is right?	What's the name of the man $Blankspace$ car you borrowed?	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$whose
3733	Which is right?	What's the name of the man $Blankspace$ lent you his car?	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$who
3734	Which is right?	Laura is somebody $Blankspace$ opinions I usually agree with.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$whose
3735	Which is right?	I know somebody $Blankspace$ a film director.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$who's
3736	Which is right?	I've never met anybody $Blankspace$ name is the same as mine.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$whose
3737	Which is right?	I don't know anybody $Blankspace$ plays tennis.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$who
3738	Which is right?	I don't know anybody $Blankspace$ got a car.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$who's
3739	Which is right?	I went to a birthday party. I was at school with the guy $Blankspace$ birthday it was.	who$MCQ$	who's$MCQ$	whose$MCQ$	$FIB$whose
3758	Which is right?	A cemetery is a place $Blankspace$ people are buried.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$where
3759	Which is right?	An orphan is a child $Blankspace$ parents are dead.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$whose
3760	Which is right?	A pacifist is a person $Blankspace$ believes that all wars are wrong.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$who
3761	Which is right?	The people to $Blankspace$ we lent the money have disappeared.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$whom
3762	Which is right?	The place $Blankspace$ we spent our holidays was really beautiful.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$where
3763	Which is right?	This school is only for children $Blankspace$ first language is not English.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$whose
3764	Which is right?	The person from $Blankspace$ I bought my car is a friend of my father's.	who$MCQ$	whom$MCQ$	whose$MCQ$	where$MCQ$	$FIB$whom
3849	Which is right?	The lecture was very $Blankspace$. I fell asleep.	bored$MCQ$	boring$MCQ$	$FIB$boring
3850	Which is right?	There's nothing to do in this town. It's $Blankspace$ living here.	bored$MCQ$	boring$MCQ$	$FIB$boring
3851	Which is right?	James always looks so $Blankspace$. Is he unhappy?	bored$MCQ$	boring$MCQ$	$FIB$bored
3852	Which is right?	Some people get $Blankspace$ very easily. They always need something new.	bored$MCQ$	boring$MCQ$	$FIB$bored
3853	Which is right?	It was a $Blankspace$ holiday. I didn't enjoy it.	bored$MCQ$	boring$MCQ$	$FIB$boring
3854	Which is right?	I didn't think the programme was interesting at all. I was $Blankspace$.	bored$MCQ$	boring$MCQ$	$FIB$bored
3855	Which is right?	Kevin is $Blankspace$. He never stops talking, but never says anything interesting.	bored$MCQ$	boring$MCQ$	$FIB$boring
3860	Which is right?	The new project sounds $Blankspace$. I'm looking forward to working on it.	excited$MCQ$	exciting$MCQ$	$FIB$exciting
3861	Which is right?	It can be $Blankspace$ when you have to ask people for money.	embarrassed$MCQ$	embarrassing$MCQ$	$FIB$embarrassing
3862	Which is right?	Do you easily get $Blankspace$?	embarrassed$MCQ$	embarrassing$MCQ$	$FIB$embarrassed
3863	Which is right?	I'd never expected to get the job. I was $Blankspace$ when I was offered it.	amazed$MCQ$	amazing$MCQ$	$FIB$amazed
3864	Which is right?	She's learnt very fast. She's made $Blankspace$ progress.	amazed$MCQ$	amazing$MCQ$	$FIB$amazing
3865	Which is right?	Did you meet anyone $Blankspace$ at the party?	interested$MCQ$	interesting$MCQ$	$FIB$interesting
